,db,spectra,filepath,filename,adjusted_unique_filename,oulucasia-patient,oulucasia-emotion,filetype,race,expression,valence,arousal,expression_name
123,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/002.jpeg,002.jpeg,oulucasia-P001-Surprise-002.jpeg,P001,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
124,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/003.jpeg,003.jpeg,oulucasia-P001-Surprise-003.jpeg,P001,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
125,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/004.jpeg,004.jpeg,oulucasia-P001-Surprise-004.jpeg,P001,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
126,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/005.jpeg,005.jpeg,oulucasia-P001-Surprise-005.jpeg,P001,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
127,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/006.jpeg,006.jpeg,oulucasia-P001-Surprise-006.jpeg,P001,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
128,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/007.jpeg,007.jpeg,oulucasia-P001-Surprise-007.jpeg,P001,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
129,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/008.jpeg,008.jpeg,oulucasia-P001-Surprise-008.jpeg,P001,Surprise,jpeg,cauca,0.0,0.20176352511366813,0.5716633211553931,Neutral
130,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/009.jpeg,009.jpeg,oulucasia-P001-Surprise-009.jpeg,P001,Surprise,jpeg,cauca,3.0,0.21455892394692594,0.6079169511829567,Surprise
131,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/010.jpeg,010.jpeg,oulucasia-P001-Surprise-010.jpeg,P001,Surprise,jpeg,cauca,3.0,0.22568770932024868,0.6394485097407046,Surprise
132,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/011.jpeg,011.jpeg,oulucasia-P001-Surprise-011.jpeg,P001,Surprise,jpeg,cauca,3.0,0.2353669592990435,0.6668730513472899,Surprise
133,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/012.jpeg,012.jpeg,oulucasia-P001-Surprise-012.jpeg,P001,Surprise,jpeg,cauca,3.0,0.24378547731418848,0.6907255190568673,Surprise
134,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/013.jpeg,013.jpeg,oulucasia-P001-Surprise-013.jpeg,P001,Surprise,jpeg,cauca,3.0,0.25110747496138064,0.7114711790572452,Surprise
135,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/014.jpeg,014.jpeg,oulucasia-P001-Surprise-014.jpeg,P001,Surprise,jpeg,cauca,3.0,0.2574757751121958,0.7295146961512216,Surprise
136,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/015.jpeg,015.jpeg,oulucasia-P001-Surprise-015.jpeg,P001,Surprise,jpeg,cauca,3.0,0.263014597816738,0.7452080271474244,Surprise
137,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/016.jpeg,016.jpeg,oulucasia-P001-Surprise-016.jpeg,P001,Surprise,jpeg,cauca,3.0,0.26783198333969027,0.7588572861291225,Surprise
138,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/017.jpeg,017.jpeg,oulucasia-P001-Surprise-017.jpeg,P001,Surprise,jpeg,cauca,3.0,0.27202189959350337,0.7707287155149263,Surprise
139,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/018.jpeg,018.jpeg,oulucasia-P001-Surprise-018.jpeg,P001,Surprise,jpeg,cauca,3.0,0.27566607507630936,0.7810538793828765,Surprise
140,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/019.jpeg,019.jpeg,oulucasia-P001-Surprise-019.jpeg,P001,Surprise,jpeg,cauca,3.0,0.27883559306784406,0.7900341803588915,Surprise
141,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/020.jpeg,020.jpeg,oulucasia-P001-Surprise-020.jpeg,P001,Surprise,jpeg,cauca,3.0,0.28159227817976046,0.797844788175988,Surprise
142,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/021.jpeg,021.jpeg,oulucasia-P001-Surprise-021.jpeg,P001,Surprise,jpeg,cauca,3.0,0.28398990230638105,0.8046380565347463,Surprise
143,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/022.jpeg,022.jpeg,oulucasia-P001-Surprise-022.jpeg,P001,Surprise,jpeg,cauca,3.0,0.28607523349916164,0.8105464949142913,Surprise
144,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/023.jpeg,023.jpeg,oulucasia-P001-Surprise-023.jpeg,P001,Surprise,jpeg,cauca,3.0,0.28788894822421035,0.8156853533019293,Surprise
145,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/024.jpeg,024.jpeg,oulucasia-P001-Surprise-024.jpeg,P001,Surprise,jpeg,cauca,3.0,0.28946642479735457,0.8201548702591713,Surprise
146,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/025.jpeg,025.jpeg,oulucasia-P001-Surprise-025.jpeg,P001,Surprise,jpeg,cauca,3.0,0.29083843347349975,0.8240422281749159,Surprise
147,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/026.jpeg,026.jpeg,oulucasia-P001-Surprise-026.jpeg,P001,Surprise,jpeg,cauca,3.0,0.29203173665115995,0.8274232538449532,Surprise
148,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/027.jpeg,027.jpeg,oulucasia-P001-Surprise-027.jpeg,P001,Surprise,jpeg,cauca,3.0,0.29306961089975053,0.8303638975492931,Surprise
149,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/028.jpeg,028.jpeg,oulucasia-P001-Surprise-028.jpeg,P001,Surprise,jpeg,cauca,3.0,0.29397230099230487,0.832921519478197,Surprise
150,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/029.jpeg,029.jpeg,oulucasia-P001-Surprise-029.jpeg,P001,Surprise,jpeg,cauca,3.0,0.2947574147999769,0.8351460085999347,Surprise
151,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/030.jpeg,030.jpeg,oulucasia-P001-Surprise-030.jpeg,P001,Surprise,jpeg,cauca,3.0,0.2954402667511412,0.8370807557949,Surprise
152,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/031.jpeg,031.jpeg,oulucasia-P001-Surprise-031.jpeg,P001,Surprise,jpeg,cauca,3.0,0.2960341765546019,0.8387635002380387,Surprise
153,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/032.jpeg,032.jpeg,oulucasia-P001-Surprise-032.jpeg,P001,Surprise,jpeg,cauca,3.0,0.2965507290138068,0.8402270655391192,Surprise
154,oulucasia,nir,data/B_OriginalImg/NI/Strong/P001/Surprise/Thumbs.db,Thumbs.db,oulucasia-P001-Surprise-Thumbs.db,P001,Surprise,db,cauca,3.0,0.297,0.8415,Surprise
155,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/000.jpeg,000.jpeg,oulucasia-P002-Anger-000.jpeg,P002,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
156,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/001.jpeg,001.jpeg,oulucasia-P002-Anger-001.jpeg,P002,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
157,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/002.jpeg,002.jpeg,oulucasia-P002-Anger-002.jpeg,P002,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
158,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/003.jpeg,003.jpeg,oulucasia-P002-Anger-003.jpeg,P002,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
159,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/004.jpeg,004.jpeg,oulucasia-P002-Anger-004.jpeg,P002,Anger,jpeg,cauca,0.0,-0.3008597829525913,0.5470177871865296,Neutral
160,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/005.jpeg,005.jpeg,oulucasia-P002-Anger-005.jpeg,P002,Anger,jpeg,cauca,6.0,-0.3356595569508872,0.6102901035470676,Anger
161,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/006.jpeg,006.jpeg,oulucasia-P002-Anger-006.jpeg,P002,Anger,jpeg,cauca,6.0,-0.3617557059582874,0.6577376471968862,Anger
162,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/007.jpeg,007.jpeg,oulucasia-P002-Anger-007.jpeg,P002,Anger,jpeg,cauca,6.0,-0.3813250569848137,0.6933182854269341,Anger
163,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/008.jpeg,008.jpeg,oulucasia-P002-Anger-008.jpeg,P002,Anger,jpeg,cauca,6.0,-0.396,0.72,Anger
164,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/009.jpeg,009.jpeg,oulucasia-P002-Anger-009.jpeg,P002,Anger,jpeg,cauca,6.0,-0.407004654789372,0.7400084632534036,Anger
165,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/010.jpeg,010.jpeg,oulucasia-P002-Anger-010.jpeg,P002,Anger,jpeg,cauca,6.0,-0.4152569816916246,0.7550126939847721,Anger
166,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/011.jpeg,011.jpeg,oulucasia-P002-Anger-011.jpeg,P002,Anger,jpeg,cauca,6.0,-0.4214453538491424,0.7662642797257134,Anger
167,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/012.jpeg,012.jpeg,oulucasia-P002-Anger-012.jpeg,P002,Anger,jpeg,cauca,6.0,-0.4260859782952591,0.774701778718653,Anger
168,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/013.jpeg,013.jpeg,oulucasia-P002-Anger-013.jpeg,P002,Anger,jpeg,cauca,6.0,-0.4295659556950887,0.7810290103547068,Anger
169,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/014.jpeg,014.jpeg,oulucasia-P002-Anger-014.jpeg,P002,Anger,jpeg,cauca,6.0,-0.43217557059582873,0.7857737647196886,Anger
170,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/015.jpeg,015.jpeg,oulucasia-P002-Anger-015.jpeg,P002,Anger,jpeg,cauca,6.0,-0.4341325056984814,0.7893318285426935,Anger
171,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Anger/Thumbs.db,Thumbs.db,oulucasia-P002-Anger-Thumbs.db,P002,Anger,db,cauca,6.0,-0.4356,0.792,Anger
172,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/000.jpeg,000.jpeg,oulucasia-P002-Disgust-000.jpeg,P002,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral
173,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/001.jpeg,001.jpeg,oulucasia-P002-Disgust-001.jpeg,P002,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral
174,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/002.jpeg,002.jpeg,oulucasia-P002-Disgust-002.jpeg,P002,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral
175,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/003.jpeg,003.jpeg,oulucasia-P002-Disgust-003.jpeg,P002,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral
176,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/004.jpeg,004.jpeg,oulucasia-P002-Disgust-004.jpeg,P002,Disgust,jpeg,cauca,5.0,-0.4525667478639849,0.35356777176873816,Disgust
177,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/005.jpeg,005.jpeg,oulucasia-P002-Disgust-005.jpeg,P002,Disgust,jpeg,cauca,5.0,-0.5021161798379594,0.39227826549840583,Disgust
178,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/006.jpeg,006.jpeg,oulucasia-P002-Disgust-006.jpeg,P002,Disgust,jpeg,cauca,5.0,-0.5385668356824888,0.42075534037694434,Disgust
179,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/007.jpeg,007.jpeg,oulucasia-P002-Disgust-007.jpeg,P002,Disgust,jpeg,cauca,5.0,-0.5653814783244908,0.4417042799410084,Disgust
180,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/008.jpeg,008.jpeg,oulucasia-P002-Disgust-008.jpeg,P002,Disgust,jpeg,cauca,5.0,-0.5851074624901828,0.4571152050704553,Disgust
181,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/009.jpeg,009.jpeg,oulucasia-P002-Disgust-009.jpeg,P002,Disgust,jpeg,cauca,5.0,-0.5996187299532676,0.46845213277599035,Disgust
182,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/010.jpeg,010.jpeg,oulucasia-P002-Disgust-010.jpeg,P002,Disgust,jpeg,cauca,5.0,-0.6102938314648783,0.4767920558319361,Disgust
183,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/011.jpeg,011.jpeg,oulucasia-P002-Disgust-011.jpeg,P002,Disgust,jpeg,cauca,5.0,-0.6181468872074649,0.482927255630832,Disgust
184,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/012.jpeg,012.jpeg,oulucasia-P002-Disgust-012.jpeg,P002,Disgust,jpeg,cauca,5.0,-0.6239239268383387,0.4874405678424521,Disgust
185,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/013.jpeg,013.jpeg,oulucasia-P002-Disgust-013.jpeg,P002,Disgust,jpeg,cauca,5.0,-0.6281737612964974,0.4907607510128885,Disgust
186,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/014.jpeg,014.jpeg,oulucasia-P002-Disgust-014.jpeg,P002,Disgust,jpeg,cauca,5.0,-0.6313001190983775,0.49320321804560735,Disgust
187,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Disgust/015.jpeg,015.jpeg,oulucasia-P002-Disgust-015.jpeg,P002,Disgust,jpeg,cauca,5.0,-0.6336,0.495,Disgust
188,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/000.jpeg,000.jpeg,oulucasia-P002-Fear-000.jpeg,P002,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral
189,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/001.jpeg,001.jpeg,oulucasia-P002-Fear-001.jpeg,P002,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral
190,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/002.jpeg,002.jpeg,oulucasia-P002-Fear-002.jpeg,P002,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral
191,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/003.jpeg,003.jpeg,oulucasia-P002-Fear-003.jpeg,P002,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral
192,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/004.jpeg,004.jpeg,oulucasia-P002-Fear-004.jpeg,P002,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral
193,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/005.jpeg,005.jpeg,oulucasia-P002-Fear-005.jpeg,P002,Fear,jpeg,cauca,4.0,-0.07023648558368682,0.5618918846694946,Fear
194,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/006.jpeg,006.jpeg,oulucasia-P002-Fear-006.jpeg,P002,Fear,jpeg,cauca,4.0,-0.07664278530909878,0.6131422824727902,Fear
195,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/007.jpeg,007.jpeg,oulucasia-P002-Fear-007.jpeg,P002,Fear,jpeg,cauca,4.0,-0.08167019289167564,0.6533615431334051,Fear
196,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/008.jpeg,008.jpeg,oulucasia-P002-Fear-008.jpeg,P002,Fear,jpeg,cauca,4.0,-0.08561550111712338,0.684924008936987,Fear
197,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/009.jpeg,009.jpeg,oulucasia-P002-Fear-009.jpeg,P002,Fear,jpeg,cauca,4.0,-0.08871162108315311,0.7096929686652249,Fear
198,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/010.jpeg,010.jpeg,oulucasia-P002-Fear-010.jpeg,P002,Fear,jpeg,cauca,4.0,-0.09114133209589918,0.7291306567671935,Fear
199,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/011.jpeg,011.jpeg,oulucasia-P002-Fear-011.jpeg,P002,Fear,jpeg,cauca,4.0,-0.0930480720382244,0.7443845763057952,Fear
200,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/012.jpeg,012.jpeg,oulucasia-P002-Fear-012.jpeg,P002,Fear,jpeg,cauca,4.0,-0.09454440521883148,0.7563552417506518,Fear
201,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/013.jpeg,013.jpeg,oulucasia-P002-Fear-013.jpeg,P002,Fear,jpeg,cauca,4.0,-0.09571866760128062,0.7657493408102449,Fear
202,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/014.jpeg,014.jpeg,oulucasia-P002-Fear-014.jpeg,P002,Fear,jpeg,cauca,4.0,-0.09664018171371622,0.7731214537097297,Fear
203,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/015.jpeg,015.jpeg,oulucasia-P002-Fear-015.jpeg,P002,Fear,jpeg,cauca,4.0,-0.09736334910126965,0.7789067928101572,Fear
204,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/016.jpeg,016.jpeg,oulucasia-P002-Fear-016.jpeg,P002,Fear,jpeg,cauca,4.0,-0.09793086191888521,0.7834468953510817,Fear
205,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/017.jpeg,017.jpeg,oulucasia-P002-Fear-017.jpeg,P002,Fear,jpeg,cauca,4.0,-0.09837622326081129,0.7870097860864903,Fear
206,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/018.jpeg,018.jpeg,oulucasia-P002-Fear-018.jpeg,P002,Fear,jpeg,cauca,4.0,-0.09872572501429687,0.789805800114375,Fear
207,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Fear/Thumbs.db,Thumbs.db,oulucasia-P002-Fear-Thumbs.db,P002,Fear,db,cauca,4.0,-0.099,0.792,Fear
208,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/000.jpeg,000.jpeg,oulucasia-P002-Happiness-000.jpeg,P002,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
209,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/001.jpeg,001.jpeg,oulucasia-P002-Happiness-001.jpeg,P002,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
210,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/002.jpeg,002.jpeg,oulucasia-P002-Happiness-002.jpeg,P002,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
211,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/003.jpeg,003.jpeg,oulucasia-P002-Happiness-003.jpeg,P002,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
212,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/004.jpeg,004.jpeg,oulucasia-P002-Happiness-004.jpeg,P002,Happiness,jpeg,cauca,0.0,0.6086853258846026,0.09924217269857649,Neutral
213,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/005.jpeg,005.jpeg,oulucasia-P002-Happiness-005.jpeg,P002,Happiness,jpeg,cauca,1.0,0.6825607382815372,0.11128707689372888,Happy
214,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/006.jpeg,006.jpeg,oulucasia-P002-Happiness-006.jpeg,P002,Happiness,jpeg,cauca,1.0,0.7389054108496317,0.12047370829070081,Happy
215,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/007.jpeg,007.jpeg,oulucasia-P002-Happiness-007.jpeg,P002,Happiness,jpeg,cauca,1.0,0.781879412940448,0.1274803390663774,Happy
216,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/008.jpeg,008.jpeg,oulucasia-P002-Happiness-008.jpeg,P002,Happiness,jpeg,cauca,1.0,0.8146556235656781,0.13282428645092575,Happy
217,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/009.jpeg,009.jpeg,oulucasia-P002-Happiness-009.jpeg,P002,Happiness,jpeg,cauca,1.0,0.8396539930607785,0.13690010756425736,Happy
218,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/010.jpeg,010.jpeg,oulucasia-P002-Happiness-010.jpeg,P002,Happiness,jpeg,cauca,1.0,0.8587202141245558,0.14000873056378627,Happy
219,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/011.jpeg,011.jpeg,oulucasia-P002-Happiness-011.jpeg,P002,Happiness,jpeg,cauca,1.0,0.8732619939684002,0.14237967292963047,Happy
220,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/012.jpeg,012.jpeg,oulucasia-P002-Happiness-012.jpeg,P002,Happiness,jpeg,cauca,1.0,0.8843529888918036,0.14418798731931579,Happy
221,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/013.jpeg,013.jpeg,oulucasia-P002-Happiness-013.jpeg,P002,Happiness,jpeg,cauca,1.0,0.8928120750361335,0.14556718614719566,Happy
222,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/014.jpeg,014.jpeg,oulucasia-P002-Happiness-014.jpeg,P002,Happiness,jpeg,cauca,1.0,0.8992638080764399,0.1466190991428978,Happy
223,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/015.jpeg,015.jpeg,oulucasia-P002-Happiness-015.jpeg,P002,Happiness,jpeg,cauca,1.0,0.9041845357429011,0.14742139169721213,Happy
224,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/016.jpeg,016.jpeg,oulucasia-P002-Happiness-016.jpeg,P002,Happiness,jpeg,cauca,1.0,0.9079375677757217,0.14803329909386764,Happy
225,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Happiness/017.jpeg,017.jpeg,oulucasia-P002-Happiness-017.jpeg,P002,Happiness,jpeg,cauca,1.0,0.9108,0.1485,Happy
226,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/000.jpeg,000.jpeg,oulucasia-P002-Sadness-000.jpeg,P002,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral
227,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/001.jpeg,001.jpeg,oulucasia-P002-Sadness-001.jpeg,P002,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral
228,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/002.jpeg,002.jpeg,oulucasia-P002-Sadness-002.jpeg,P002,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral
229,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/003.jpeg,003.jpeg,oulucasia-P002-Sadness-003.jpeg,P002,Sadness,jpeg,cauca,0.0,-0.5268821274935449,-0.2508962511874024,Neutral
230,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/004.jpeg,004.jpeg,oulucasia-P002-Sadness-004.jpeg,P002,Sadness,jpeg,cauca,2.0,-0.6146535531965029,-0.292692168188811,Sad
231,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/005.jpeg,005.jpeg,oulucasia-P002-Sadness-005.jpeg,P002,Sadness,jpeg,cauca,2.0,-0.6778213907738069,-0.32277209084467,Sad
232,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/006.jpeg,006.jpeg,oulucasia-P002-Sadness-006.jpeg,P002,Sadness,jpeg,cauca,2.0,-0.7232823784726564,-0.3444201802250745,Sad
233,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/007.jpeg,007.jpeg,oulucasia-P002-Sadness-007.jpeg,P002,Sadness,jpeg,cauca,2.0,-0.756,-0.36,Sad
234,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/008.jpeg,008.jpeg,oulucasia-P002-Sadness-008.jpeg,P002,Sadness,jpeg,cauca,2.0,-0.7795464034679032,-0.3712125730799539,Sad
235,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/009.jpeg,009.jpeg,oulucasia-P002-Sadness-009.jpeg,P002,Sadness,jpeg,cauca,2.0,-0.7964924126944578,-0.37928210128307516,Sad
236,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/010.jpeg,010.jpeg,oulucasia-P002-Sadness-010.jpeg,P002,Sadness,jpeg,cauca,2.0,-0.8086882127493544,-0.38508962511874023,Sad
237,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/011.jpeg,011.jpeg,oulucasia-P002-Sadness-011.jpeg,P002,Sadness,jpeg,cauca,2.0,-0.8174653553196503,-0.3892692168188811,Sad
238,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/012.jpeg,012.jpeg,oulucasia-P002-Sadness-012.jpeg,P002,Sadness,jpeg,cauca,2.0,-0.8237821390773806,-0.392277209084467,Sad
239,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/013.jpeg,013.jpeg,oulucasia-P002-Sadness-013.jpeg,P002,Sadness,jpeg,cauca,2.0,-0.8283282378472656,-0.39444201802250745,Sad
240,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Sadness/014.jpeg,014.jpeg,oulucasia-P002-Sadness-014.jpeg,P002,Sadness,jpeg,cauca,2.0,-0.8316,-0.396,Sad
241,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Surprise/000.jpeg,000.jpeg,oulucasia-P002-Surprise-000.jpeg,P002,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
242,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Surprise/001.jpeg,001.jpeg,oulucasia-P002-Surprise-001.jpeg,P002,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
243,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Surprise/002.jpeg,002.jpeg,oulucasia-P002-Surprise-002.jpeg,P002,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
244,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Surprise/003.jpeg,003.jpeg,oulucasia-P002-Surprise-003.jpeg,P002,Surprise,jpeg,cauca,0.0,0.19634678116223342,0.5563158799596614,Neutral
245,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Surprise/004.jpeg,004.jpeg,oulucasia-P002-Surprise-004.jpeg,P002,Surprise,jpeg,cauca,3.0,0.22726613948753016,0.6439207285480021,Surprise
246,oulucasia,nir,data/B_OriginalImg/NI/Strong/P002/Surprise/005.jpeg,005.jpeg,oulucasia-P002-Surprise-005.jpeg,P002,Surprise,jpeg,cauca,3.0,0.24896237160442233,0.7053933862125299,Surprise
