,Unnamed: 0.2,Unnamed: 0.1,filepath,Unnamed: 0,db,spectra,filename,adjusted_unique_filename,oulucasia-patient,oulucasia-emotion,filetype,race,expression,valence,arousal,expression_name,buaa-patient,buaa-image_type,customdb-patient,new_filetype,split
552,552,552,data/BUAA/BUAAVISNIR/148/28.bmp,4481,buaa,nir,28.bmp,buaa-148-28.jpg,,,bmp,mongo,4.0,-0.1,0.76,Fear,148.0,affection,,jpg,train
553,553,553,data/BUAA/BUAAVISNIR/135/2.bmp,4497,buaa,nir,2.bmp,buaa-135-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,135.0,neutral,,jpg,val
554,554,554,data/BUAA/BUAAVISNIR/135/22.bmp,4515,buaa,nir,22.bmp,buaa-135-22.jpg,,,bmp,mongo,1.0,0.42,0.27,Happy,135.0,affection,,jpg,val
555,555,555,data/BUAA/BUAAVISNIR/135/24.bmp,4517,buaa,nir,24.bmp,buaa-135-24.jpg,,,bmp,mongo,2.0,-0.28,-0.3,Sad,135.0,affection,,jpg,val
556,556,556,data/BUAA/BUAAVISNIR/135/26.bmp,4519,buaa,nir,26.bmp,buaa-135-26.jpg,,,bmp,mongo,0.0,0.86,-0.5,Neutral,135.0,affection,,jpg,val
557,557,557,data/BUAA/BUAAVISNIR/135/28.bmp,4521,buaa,nir,28.bmp,buaa-135-28.jpg,,,bmp,mongo,4.0,-0.13,0.77,Fear,135.0,affection,,jpg,val
558,558,558,data/BUAA/BUAAVISNIR/31/2.bmp,4537,buaa,nir,2.bmp,buaa-31-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,31.0,neutral,,jpg,val
559,559,559,data/BUAA/BUAAVISNIR/31/22.bmp,4555,buaa,nir,22.bmp,buaa-31-22.jpg,,,bmp,mongo,1.0,0.84,0.25,Happy,31.0,affection,,jpg,val
560,560,560,data/BUAA/BUAAVISNIR/31/24.bmp,4557,buaa,nir,24.bmp,buaa-31-24.jpg,,,bmp,mongo,6.0,-0.27,0.87,Anger,31.0,affection,,jpg,val
561,561,561,data/BUAA/BUAAVISNIR/31/26.bmp,4559,buaa,nir,26.bmp,buaa-31-26.jpg,,,bmp,mongo,2.0,-0.5,-0.07,Sad,31.0,affection,,jpg,val
562,562,562,data/BUAA/BUAAVISNIR/31/28.bmp,4561,buaa,nir,28.bmp,buaa-31-28.jpg,,,bmp,mongo,2.0,-0.44,-0.04,Sad,31.0,affection,,jpg,val
563,563,563,data/BUAA/BUAAVISNIR/68/2.bmp,4577,buaa,nir,2.bmp,buaa-68-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,68.0,neutral,,jpg,train
564,564,564,data/BUAA/BUAAVISNIR/68/22.bmp,4595,buaa,nir,22.bmp,buaa-68-22.jpg,,,bmp,mongo,1.0,0.9,0.15,Happy,68.0,affection,,jpg,train
565,565,565,data/BUAA/BUAAVISNIR/68/24.bmp,4597,buaa,nir,24.bmp,buaa-68-24.jpg,,,bmp,mongo,1.0,0.8,-0.03,Happy,68.0,affection,,jpg,train
566,566,566,data/BUAA/BUAAVISNIR/68/26.bmp,4599,buaa,nir,26.bmp,buaa-68-26.jpg,,,bmp,mongo,0.0,-0.05,-0.68,Neutral,68.0,affection,,jpg,train
567,567,567,data/BUAA/BUAAVISNIR/68/28.bmp,4601,buaa,nir,28.bmp,buaa-68-28.jpg,,,bmp,mongo,1.0,0.41,0.87,Happy,68.0,affection,,jpg,train
568,568,568,data/BUAA/BUAAVISNIR/117/2.bmp,4617,buaa,nir,2.bmp,buaa-117-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,117.0,neutral,,jpg,train
569,569,569,data/BUAA/BUAAVISNIR/117/22.bmp,4635,buaa,nir,22.bmp,buaa-117-22.jpg,,,bmp,mongo,1.0,0.93,0.16,Happy,117.0,affection,,jpg,train
570,570,570,data/BUAA/BUAAVISNIR/117/24.bmp,4637,buaa,nir,24.bmp,buaa-117-24.jpg,,,bmp,mongo,2.0,-0.6,-0.12,Sad,117.0,affection,,jpg,train
571,571,571,data/BUAA/BUAAVISNIR/117/26.bmp,4639,buaa,nir,26.bmp,buaa-117-26.jpg,,,bmp,mongo,6.0,-0.29,0.27,Anger,117.0,affection,,jpg,train
572,572,572,data/BUAA/BUAAVISNIR/117/28.bmp,4641,buaa,nir,28.bmp,buaa-117-28.jpg,,,bmp,mongo,4.0,-0.09,0.84,Fear,117.0,affection,,jpg,train
573,573,573,data/BUAA/BUAAVISNIR/6/2.bmp,4657,buaa,nir,2.bmp,buaa-6-2.jpg,,,bmp,mongo,0.0,0.18,0.03,Neutral,6.0,neutral,,jpg,train
574,574,574,data/BUAA/BUAAVISNIR/6/22.bmp,4675,buaa,nir,22.bmp,buaa-6-22.jpg,,,bmp,mongo,1.0,0.77,0.12,Happy,6.0,affection,,jpg,train
575,575,575,data/BUAA/BUAAVISNIR/6/24.bmp,4677,buaa,nir,24.bmp,buaa-6-24.jpg,,,bmp,mongo,2.0,-0.44,-0.05,Sad,6.0,affection,,jpg,train
576,576,576,data/BUAA/BUAAVISNIR/6/26.bmp,4679,buaa,nir,26.bmp,buaa-6-26.jpg,,,bmp,mongo,2.0,-0.12,-0.66,Sad,6.0,affection,,jpg,train
577,577,577,data/BUAA/BUAAVISNIR/6/28.bmp,4681,buaa,nir,28.bmp,buaa-6-28.jpg,,,bmp,mongo,3.0,0.05,0.76,Surprise,6.0,affection,,jpg,train
578,578,578,data/BUAA/BUAAVISNIR/129/2.bmp,4697,buaa,nir,2.bmp,buaa-129-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,129.0,neutral,,jpg,train
579,579,579,data/BUAA/BUAAVISNIR/129/22.bmp,4715,buaa,nir,22.bmp,buaa-129-22.jpg,,,bmp,mongo,1.0,0.83,0.14,Happy,129.0,affection,,jpg,train
580,580,580,data/BUAA/BUAAVISNIR/129/24.bmp,4717,buaa,nir,24.bmp,buaa-129-24.jpg,,,bmp,mongo,0.0,0.3,0.02,Neutral,129.0,affection,,jpg,train
581,581,581,data/BUAA/BUAAVISNIR/129/26.bmp,4719,buaa,nir,26.bmp,buaa-129-26.jpg,,,bmp,mongo,7.0,-0.59,0.65,Contempt,129.0,affection,,jpg,train
582,582,582,data/BUAA/BUAAVISNIR/129/28.bmp,4721,buaa,nir,28.bmp,buaa-129-28.jpg,,,bmp,mongo,3.0,0.12,0.92,Surprise,129.0,affection,,jpg,train
583,583,583,data/BUAA/BUAAVISNIR/77/2.bmp,4737,buaa,nir,2.bmp,buaa-77-2.jpg,,,bmp,mongo,0.0,0.43,-0.2,Neutral,77.0,neutral,,jpg,train
584,584,584,data/BUAA/BUAAVISNIR/77/22.bmp,4755,buaa,nir,22.bmp,buaa-77-22.jpg,,,bmp,mongo,1.0,0.69,-0.59,Happy,77.0,affection,,jpg,train
585,585,585,data/BUAA/BUAAVISNIR/77/24.bmp,4757,buaa,nir,24.bmp,buaa-77-24.jpg,,,bmp,mongo,6.0,-0.32,0.75,Anger,77.0,affection,,jpg,train
586,586,586,data/BUAA/BUAAVISNIR/77/26.bmp,4759,buaa,nir,26.bmp,buaa-77-26.jpg,,,bmp,mongo,2.0,-0.14,-0.34,Sad,77.0,affection,,jpg,train
587,587,587,data/BUAA/BUAAVISNIR/77/28.bmp,4761,buaa,nir,28.bmp,buaa-77-28.jpg,,,bmp,mongo,4.0,-0.1,0.79,Fear,77.0,affection,,jpg,train
588,588,588,data/BUAA/BUAAVISNIR/11/2.bmp,4777,buaa,nir,2.bmp,buaa-11-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,11.0,neutral,,jpg,test
589,589,589,data/BUAA/BUAAVISNIR/11/22.bmp,4795,buaa,nir,22.bmp,buaa-11-22.jpg,,,bmp,mongo,1.0,0.78,0.35,Happy,11.0,affection,,jpg,test
590,590,590,data/BUAA/BUAAVISNIR/11/24.bmp,4797,buaa,nir,24.bmp,buaa-11-24.jpg,,,bmp,mongo,6.0,-0.32,0.89,Anger,11.0,affection,,jpg,test
591,591,591,data/BUAA/BUAAVISNIR/11/26.bmp,4799,buaa,nir,26.bmp,buaa-11-26.jpg,,,bmp,mongo,1.0,0.72,0.16,Happy,11.0,affection,,jpg,test
592,592,592,data/BUAA/BUAAVISNIR/11/28.bmp,4801,buaa,nir,28.bmp,buaa-11-28.jpg,,,bmp,mongo,1.0,0.77,-0.59,Happy,11.0,affection,,jpg,test
593,593,593,data/BUAA/BUAAVISNIR/26/2.bmp,4817,buaa,nir,2.bmp,buaa-26-2.jpg,,,bmp,mongo,0.0,-0.07,-0.05,Neutral,26.0,neutral,,jpg,train
594,594,594,data/BUAA/BUAAVISNIR/26/22.bmp,4835,buaa,nir,22.bmp,buaa-26-22.jpg,,,bmp,mongo,1.0,0.37,0.06,Happy,26.0,affection,,jpg,train
595,595,595,data/BUAA/BUAAVISNIR/26/24.bmp,4837,buaa,nir,24.bmp,buaa-26-24.jpg,,,bmp,mongo,7.0,-0.6,0.65,Contempt,26.0,affection,,jpg,train
596,596,596,data/BUAA/BUAAVISNIR/26/26.bmp,4839,buaa,nir,26.bmp,buaa-26-26.jpg,,,bmp,mongo,0.0,0.0,-0.03,Neutral,26.0,affection,,jpg,train
597,597,597,data/BUAA/BUAAVISNIR/26/28.bmp,4841,buaa,nir,28.bmp,buaa-26-28.jpg,,,bmp,mongo,4.0,-0.02,0.83,Fear,26.0,affection,,jpg,train
598,598,598,data/BUAA/BUAAVISNIR/8/2.bmp,4857,buaa,nir,2.bmp,buaa-8-2.jpg,,,bmp,mongo,0.0,-0.05,-0.14,Neutral,8.0,neutral,,jpg,test
599,599,599,data/BUAA/BUAAVISNIR/24/2.bmp,4889,buaa,nir,2.bmp,buaa-24-2.jpg,,,bmp,mongo,0.0,-0.05,-0.1,Neutral,24.0,neutral,,jpg,train
600,600,600,data/BUAA/BUAAVISNIR/24/22.bmp,4907,buaa,nir,22.bmp,buaa-24-22.jpg,,,bmp,mongo,1.0,0.84,-0.03,Happy,24.0,affection,,jpg,train
601,601,601,data/BUAA/BUAAVISNIR/24/24.bmp,4909,buaa,nir,24.bmp,buaa-24-24.jpg,,,bmp,mongo,1.0,0.34,0.08,Happy,24.0,affection,,jpg,train
602,602,602,data/BUAA/BUAAVISNIR/24/26.bmp,4911,buaa,nir,26.bmp,buaa-24-26.jpg,,,bmp,mongo,6.0,-0.51,0.74,Anger,24.0,affection,,jpg,train
603,603,603,data/BUAA/BUAAVISNIR/24/28.bmp,4913,buaa,nir,28.bmp,buaa-24-28.jpg,,,bmp,mongo,3.0,0.26,0.85,Surprise,24.0,affection,,jpg,train
604,604,604,data/BUAA/BUAAVISNIR/66/2.bmp,4929,buaa,nir,2.bmp,buaa-66-2.jpg,,,bmp,mongo,0.0,-0.17,-0.11,Neutral,66.0,neutral,,jpg,test
605,605,605,data/BUAA/BUAAVISNIR/66/22.bmp,4947,buaa,nir,22.bmp,buaa-66-22.jpg,,,bmp,mongo,1.0,0.54,0.18,Happy,66.0,affection,,jpg,test
606,606,606,data/BUAA/BUAAVISNIR/66/24.bmp,4949,buaa,nir,24.bmp,buaa-66-24.jpg,,,bmp,mongo,2.0,-0.58,-0.16,Sad,66.0,affection,,jpg,test
607,607,607,data/BUAA/BUAAVISNIR/66/26.bmp,4951,buaa,nir,26.bmp,buaa-66-26.jpg,,,bmp,mongo,2.0,-0.39,-0.06,Sad,66.0,affection,,jpg,test
608,608,608,data/BUAA/BUAAVISNIR/66/28.bmp,4953,buaa,nir,28.bmp,buaa-66-28.jpg,,,bmp,mongo,4.0,-0.12,0.77,Fear,66.0,affection,,jpg,test
609,609,609,data/BUAA/BUAAVISNIR/99/2.bmp,4969,buaa,nir,2.bmp,buaa-99-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,99.0,neutral,,jpg,val
610,610,610,data/BUAA/BUAAVISNIR/99/22.bmp,4987,buaa,nir,22.bmp,buaa-99-22.jpg,,,bmp,mongo,1.0,0.88,0.15,Happy,99.0,affection,,jpg,val
611,611,611,data/BUAA/BUAAVISNIR/99/24.bmp,4989,buaa,nir,24.bmp,buaa-99-24.jpg,,,bmp,mongo,7.0,0.25,0.53,Contempt,99.0,affection,,jpg,val
612,612,612,data/BUAA/BUAAVISNIR/99/26.bmp,4991,buaa,nir,26.bmp,buaa-99-26.jpg,,,bmp,mongo,7.0,0.12,0.69,Contempt,99.0,affection,,jpg,val
613,613,613,data/BUAA/BUAAVISNIR/99/28.bmp,4993,buaa,nir,28.bmp,buaa-99-28.jpg,,,bmp,mongo,4.0,-0.2,0.8,Fear,99.0,affection,,jpg,val
614,614,614,data/BUAA/BUAAVISNIR/69/2.bmp,5009,buaa,nir,2.bmp,buaa-69-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,69.0,neutral,,jpg,train
615,615,615,data/BUAA/BUAAVISNIR/69/22.bmp,5027,buaa,nir,22.bmp,buaa-69-22.jpg,,,bmp,mongo,1.0,0.69,0.13,Happy,69.0,affection,,jpg,train
616,616,616,data/BUAA/BUAAVISNIR/69/24.bmp,5029,buaa,nir,24.bmp,buaa-69-24.jpg,,,bmp,mongo,2.0,-0.04,-0.67,Sad,69.0,affection,,jpg,train
617,617,617,data/BUAA/BUAAVISNIR/69/26.bmp,5031,buaa,nir,26.bmp,buaa-69-26.jpg,,,bmp,mongo,7.0,0.3,0.56,Contempt,69.0,affection,,jpg,train
618,618,618,data/BUAA/BUAAVISNIR/69/28.bmp,5033,buaa,nir,28.bmp,buaa-69-28.jpg,,,bmp,mongo,4.0,-0.12,0.75,Fear,69.0,affection,,jpg,train
619,619,619,data/BUAA/BUAAVISNIR/7/2.bmp,5049,buaa,nir,2.bmp,buaa-7-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,7.0,neutral,,jpg,train
620,620,620,data/BUAA/BUAAVISNIR/7/22.bmp,5067,buaa,nir,22.bmp,buaa-7-22.jpg,,,bmp,mongo,1.0,0.54,0.17,Happy,7.0,affection,,jpg,train
621,621,621,data/BUAA/BUAAVISNIR/7/24.bmp,5069,buaa,nir,24.bmp,buaa-7-24.jpg,,,bmp,mongo,1.0,0.85,0.1,Happy,7.0,affection,,jpg,train
622,622,622,data/BUAA/BUAAVISNIR/7/26.bmp,5071,buaa,nir,26.bmp,buaa-7-26.jpg,,,bmp,mongo,1.0,0.57,0.16,Happy,7.0,affection,,jpg,train
623,623,623,data/BUAA/BUAAVISNIR/7/28.bmp,5073,buaa,nir,28.bmp,buaa-7-28.jpg,,,bmp,mongo,1.0,0.58,0.16,Happy,7.0,affection,,jpg,train
624,624,624,data/BUAA/BUAAVISNIR/146/2.bmp,5089,buaa,nir,2.bmp,buaa-146-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,146.0,neutral,,jpg,train
625,625,625,data/BUAA/BUAAVISNIR/146/22.bmp,5107,buaa,nir,22.bmp,buaa-146-22.jpg,,,bmp,mongo,1.0,0.55,0.18,Happy,146.0,affection,,jpg,train
626,626,626,data/BUAA/BUAAVISNIR/146/24.bmp,5109,buaa,nir,24.bmp,buaa-146-24.jpg,,,bmp,mongo,2.0,-0.82,-0.04,Sad,146.0,affection,,jpg,train
627,627,627,data/BUAA/BUAAVISNIR/146/26.bmp,5111,buaa,nir,26.bmp,buaa-146-26.jpg,,,bmp,mongo,2.0,-0.86,-0.04,Sad,146.0,affection,,jpg,train
628,628,628,data/BUAA/BUAAVISNIR/146/28.bmp,5113,buaa,nir,28.bmp,buaa-146-28.jpg,,,bmp,mongo,4.0,-0.14,0.77,Fear,146.0,affection,,jpg,train
629,629,629,data/BUAA/BUAAVISNIR/20/2.bmp,5129,buaa,nir,2.bmp,buaa-20-2.jpg,,,bmp,mongo,0.0,-0.05,0.17,Neutral,20.0,neutral,,jpg,test
630,630,630,data/BUAA/BUAAVISNIR/20/22.bmp,5147,buaa,nir,22.bmp,buaa-20-22.jpg,,,bmp,mongo,1.0,0.84,0.35,Happy,20.0,affection,,jpg,test
631,631,631,data/BUAA/BUAAVISNIR/20/24.bmp,5149,buaa,nir,24.bmp,buaa-20-24.jpg,,,bmp,mongo,2.0,-0.25,-0.34,Sad,20.0,affection,,jpg,test
632,632,632,data/BUAA/BUAAVISNIR/20/26.bmp,5151,buaa,nir,26.bmp,buaa-20-26.jpg,,,bmp,mongo,2.0,-0.62,-0.12,Sad,20.0,affection,,jpg,test
633,633,633,data/BUAA/BUAAVISNIR/20/28.bmp,5153,buaa,nir,28.bmp,buaa-20-28.jpg,,,bmp,mongo,4.0,-0.07,0.71,Fear,20.0,affection,,jpg,test
634,634,634,data/BUAA/BUAAVISNIR/43/2.bmp,5169,buaa,nir,2.bmp,buaa-43-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,43.0,neutral,,jpg,val
635,635,635,data/BUAA/BUAAVISNIR/43/22.bmp,5187,buaa,nir,22.bmp,buaa-43-22.jpg,,,bmp,mongo,1.0,0.92,0.19,Happy,43.0,affection,,jpg,val
636,636,636,data/BUAA/BUAAVISNIR/43/24.bmp,5189,buaa,nir,24.bmp,buaa-43-24.jpg,,,bmp,mongo,1.0,0.88,0.34,Happy,43.0,affection,,jpg,val
637,637,637,data/BUAA/BUAAVISNIR/43/26.bmp,5191,buaa,nir,26.bmp,buaa-43-26.jpg,,,bmp,mongo,4.0,-0.11,0.8,Fear,43.0,affection,,jpg,val
638,638,638,data/BUAA/BUAAVISNIR/43/28.bmp,5193,buaa,nir,28.bmp,buaa-43-28.jpg,,,bmp,mongo,1.0,0.34,0.06,Happy,43.0,affection,,jpg,val
639,639,639,data/BUAA/BUAAVISNIR/116/2.bmp,5209,buaa,nir,2.bmp,buaa-116-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,116.0,neutral,,jpg,train
640,640,640,data/BUAA/BUAAVISNIR/116/22.bmp,5227,buaa,nir,22.bmp,buaa-116-22.jpg,,,bmp,mongo,1.0,0.55,0.18,Happy,116.0,affection,,jpg,train
641,641,641,data/BUAA/BUAAVISNIR/116/24.bmp,5229,buaa,nir,24.bmp,buaa-116-24.jpg,,,bmp,mongo,4.0,-0.1,0.91,Fear,116.0,affection,,jpg,train
642,642,642,data/BUAA/BUAAVISNIR/116/26.bmp,5231,buaa,nir,26.bmp,buaa-116-26.jpg,,,bmp,mongo,2.0,-0.82,-0.41,Sad,116.0,affection,,jpg,train
643,643,643,data/BUAA/BUAAVISNIR/116/28.bmp,5233,buaa,nir,28.bmp,buaa-116-28.jpg,,,bmp,mongo,3.0,0.11,0.92,Surprise,116.0,affection,,jpg,train
644,644,644,data/BUAA/BUAAVISNIR/12/2.bmp,5249,buaa,nir,2.bmp,buaa-12-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,12.0,neutral,,jpg,train
645,645,645,data/BUAA/BUAAVISNIR/12/22.bmp,5267,buaa,nir,22.bmp,buaa-12-22.jpg,,,bmp,mongo,6.0,0.54,0.14,Anger,12.0,affection,,jpg,train
646,646,646,data/BUAA/BUAAVISNIR/12/24.bmp,5269,buaa,nir,24.bmp,buaa-12-24.jpg,,,bmp,mongo,0.0,0.04,-0.59,Neutral,12.0,affection,,jpg,train
647,647,647,data/BUAA/BUAAVISNIR/12/26.bmp,5271,buaa,nir,26.bmp,buaa-12-26.jpg,,,bmp,mongo,2.0,-0.58,-0.13,Sad,12.0,affection,,jpg,train
648,648,648,data/BUAA/BUAAVISNIR/12/28.bmp,5273,buaa,nir,28.bmp,buaa-12-28.jpg,,,bmp,mongo,0.0,0.55,-0.06,Neutral,12.0,affection,,jpg,train
649,649,649,data/BUAA/BUAAVISNIR/127/2.bmp,5289,buaa,nir,2.bmp,buaa-127-2.jpg,,,bmp,mongo,0.0,0.24,-0.29,Neutral,127.0,neutral,,jpg,test
650,650,650,data/BUAA/BUAAVISNIR/127/22.bmp,5307,buaa,nir,22.bmp,buaa-127-22.jpg,,,bmp,mongo,1.0,0.52,0.17,Happy,127.0,affection,,jpg,test
651,651,651,data/BUAA/BUAAVISNIR/127/24.bmp,5309,buaa,nir,24.bmp,buaa-127-24.jpg,,,bmp,mongo,0.0,0.38,-0.9,Neutral,127.0,affection,,jpg,test
652,652,652,data/BUAA/BUAAVISNIR/127/26.bmp,5311,buaa,nir,26.bmp,buaa-127-26.jpg,,,bmp,mongo,5.0,-0.41,0.65,Disgust,127.0,affection,,jpg,test
653,653,653,data/BUAA/BUAAVISNIR/127/28.bmp,5313,buaa,nir,28.bmp,buaa-127-28.jpg,,,bmp,mongo,3.0,0.32,0.86,Surprise,127.0,affection,,jpg,test
654,654,654,data/BUAA/BUAAVISNIR/114/2.bmp,5329,buaa,nir,2.bmp,buaa-114-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,114.0,neutral,,jpg,train
655,655,655,data/BUAA/BUAAVISNIR/114/22.bmp,5347,buaa,nir,22.bmp,buaa-114-22.jpg,,,bmp,mongo,1.0,0.92,0.16,Happy,114.0,affection,,jpg,train
656,656,656,data/BUAA/BUAAVISNIR/114/24.bmp,5349,buaa,nir,24.bmp,buaa-114-24.jpg,,,bmp,mongo,5.0,-0.63,0.46,Disgust,114.0,affection,,jpg,train
657,657,657,data/BUAA/BUAAVISNIR/114/26.bmp,5351,buaa,nir,26.bmp,buaa-114-26.jpg,,,bmp,mongo,6.0,-0.41,0.76,Anger,114.0,affection,,jpg,train
658,658,658,data/BUAA/BUAAVISNIR/114/28.bmp,5353,buaa,nir,28.bmp,buaa-114-28.jpg,,,bmp,mongo,4.0,-0.12,0.76,Fear,114.0,affection,,jpg,train
659,659,659,data/BUAA/BUAAVISNIR/96/2.bmp,5369,buaa,nir,2.bmp,buaa-96-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,96.0,neutral,,jpg,train
660,660,660,data/BUAA/BUAAVISNIR/96/22.bmp,5387,buaa,nir,22.bmp,buaa-96-22.jpg,,,bmp,mongo,1.0,0.89,0.12,Happy,96.0,affection,,jpg,train
661,661,661,data/BUAA/BUAAVISNIR/96/24.bmp,5389,buaa,nir,24.bmp,buaa-96-24.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,96.0,affection,,jpg,train
662,662,662,data/BUAA/BUAAVISNIR/96/26.bmp,5391,buaa,nir,26.bmp,buaa-96-26.jpg,,,bmp,mongo,1.0,0.55,-0.6,Happy,96.0,affection,,jpg,train
663,663,663,data/BUAA/BUAAVISNIR/96/28.bmp,5393,buaa,nir,28.bmp,buaa-96-28.jpg,,,bmp,mongo,4.0,-0.12,0.78,Fear,96.0,affection,,jpg,train
664,664,664,data/BUAA/BUAAVISNIR/54/2.bmp,5409,buaa,nir,2.bmp,buaa-54-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,54.0,neutral,,jpg,train
665,665,665,data/BUAA/BUAAVISNIR/54/22.bmp,5427,buaa,nir,22.bmp,buaa-54-22.jpg,,,bmp,mongo,1.0,0.86,0.26,Happy,54.0,affection,,jpg,train
666,666,666,data/BUAA/BUAAVISNIR/54/24.bmp,5429,buaa,nir,24.bmp,buaa-54-24.jpg,,,bmp,mongo,0.0,0.83,-0.54,Neutral,54.0,affection,,jpg,train
667,667,667,data/BUAA/BUAAVISNIR/54/26.bmp,5431,buaa,nir,26.bmp,buaa-54-26.jpg,,,bmp,mongo,2.0,-0.18,-0.88,Sad,54.0,affection,,jpg,train
668,668,668,data/BUAA/BUAAVISNIR/54/28.bmp,5433,buaa,nir,28.bmp,buaa-54-28.jpg,,,bmp,mongo,1.0,0.52,0.32,Happy,54.0,affection,,jpg,train
669,669,669,data/BUAA/BUAAVISNIR/14/2.bmp,5449,buaa,nir,2.bmp,buaa-14-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,14.0,neutral,,jpg,train
670,670,670,data/BUAA/BUAAVISNIR/14/22.bmp,5467,buaa,nir,22.bmp,buaa-14-22.jpg,,,bmp,mongo,1.0,0.9,0.13,Happy,14.0,affection,,jpg,train
671,671,671,data/BUAA/BUAAVISNIR/14/24.bmp,5469,buaa,nir,24.bmp,buaa-14-24.jpg,,,bmp,mongo,6.0,-0.31,0.81,Anger,14.0,affection,,jpg,train
672,672,672,data/BUAA/BUAAVISNIR/14/26.bmp,5471,buaa,nir,26.bmp,buaa-14-26.jpg,,,bmp,mongo,5.0,-0.69,0.49,Disgust,14.0,affection,,jpg,train
673,673,673,data/BUAA/BUAAVISNIR/14/28.bmp,5473,buaa,nir,28.bmp,buaa-14-28.jpg,,,bmp,mongo,3.0,0.21,0.91,Surprise,14.0,affection,,jpg,train
674,674,674,data/BUAA/BUAAVISNIR/30/2.bmp,5489,buaa,nir,2.bmp,buaa-30-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,30.0,neutral,,jpg,train
675,675,675,data/BUAA/BUAAVISNIR/30/22.bmp,5507,buaa,nir,22.bmp,buaa-30-22.jpg,,,bmp,mongo,1.0,0.9,0.1,Happy,30.0,affection,,jpg,train
676,676,676,data/BUAA/BUAAVISNIR/30/24.bmp,5509,buaa,nir,24.bmp,buaa-30-24.jpg,,,bmp,mongo,2.0,-0.86,-0.24,Sad,30.0,affection,,jpg,train
677,677,677,data/BUAA/BUAAVISNIR/30/26.bmp,5511,buaa,nir,26.bmp,buaa-30-26.jpg,,,bmp,mongo,0.0,0.41,-0.76,Neutral,30.0,affection,,jpg,train
678,678,678,data/BUAA/BUAAVISNIR/30/28.bmp,5513,buaa,nir,28.bmp,buaa-30-28.jpg,,,bmp,mongo,2.0,-0.9,0.05,Sad,30.0,affection,,jpg,train
679,679,679,data/BUAA/BUAAVISNIR/83/2.bmp,5529,buaa,nir,2.bmp,buaa-83-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,83.0,neutral,,jpg,val
680,680,680,data/BUAA/BUAAVISNIR/83/22.bmp,5547,buaa,nir,22.bmp,buaa-83-22.jpg,,,bmp,mongo,1.0,0.52,-0.04,Happy,83.0,affection,,jpg,val
681,681,681,data/BUAA/BUAAVISNIR/83/24.bmp,5549,buaa,nir,24.bmp,buaa-83-24.jpg,,,bmp,mongo,6.0,-0.42,0.8,Anger,83.0,affection,,jpg,val
682,682,682,data/BUAA/BUAAVISNIR/83/26.bmp,5551,buaa,nir,26.bmp,buaa-83-26.jpg,,,bmp,mongo,2.0,-0.39,-0.41,Sad,83.0,affection,,jpg,val
683,683,683,data/BUAA/BUAAVISNIR/83/28.bmp,5553,buaa,nir,28.bmp,buaa-83-28.jpg,,,bmp,mongo,4.0,-0.11,0.77,Fear,83.0,affection,,jpg,val
684,684,684,data/BUAA/BUAAVISNIR/10/2.bmp,5569,buaa,nir,2.bmp,buaa-10-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,10.0,neutral,,jpg,test
685,685,685,data/BUAA/BUAAVISNIR/97/2.bmp,5601,buaa,nir,2.bmp,buaa-97-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,97.0,neutral,,jpg,train
686,686,686,data/BUAA/BUAAVISNIR/97/22.bmp,5619,buaa,nir,22.bmp,buaa-97-22.jpg,,,bmp,mongo,1.0,0.86,0.03,Happy,97.0,affection,,jpg,train
687,687,687,data/BUAA/BUAAVISNIR/97/24.bmp,5621,buaa,nir,24.bmp,buaa-97-24.jpg,,,bmp,mongo,2.0,-0.6,-0.49,Sad,97.0,affection,,jpg,train
688,688,688,data/BUAA/BUAAVISNIR/97/26.bmp,5623,buaa,nir,26.bmp,buaa-97-26.jpg,,,bmp,mongo,0.0,0.53,-0.19,Neutral,97.0,affection,,jpg,train
689,689,689,data/BUAA/BUAAVISNIR/97/28.bmp,5625,buaa,nir,28.bmp,buaa-97-28.jpg,,,bmp,mongo,3.0,0.05,0.92,Surprise,97.0,affection,,jpg,train
